customer_id,order_id,order_date,delivery_date,country,customer_age,gender,product_category,order_value,support_channel,support_response_time_hrs,issue_resolved,satisfaction_score_text,nps_score,customer_comments,repeat_customer
CUST-101994,1001994,12/25/2022,1/8/2023,DE,67,,Fashion,1246.93,Chat,27.7,Y,super satisfied,59,Loved the experience,
CUST-101996,1001996,2/18/2023,2/26/2023,FR,,Male,Electronics,1341,Chat,67.6,No,neutral,,Average service,Yes
CUST-101998,1001998,3/26/2022,4/15/2022,Germany,,M,electronics,492.18,Phone,20.8,No,super satisfied,83,Excellent support,Yes
CUST-101999,1001999,5/9/2024,5/15/2024,Germany,,,Electronics,527.81,PHONE,49.9,Y,Not satisfied,,Unhelpful support,Yes
CUST-102000,1002000,10/18/2024,2/11/2024,Germany,,Male,Fashion,857.32,Chat,50.1,Yes,Not satisfied,-82,Unhelpful support,Yes
CUST-102001,1002001,11/9/2023,11/13/2023,DE,,F,electronics,110.39,Phone,,No,neutral,,Average service,
CUST-102002,1002002,1/18/2024,2/8/2024,DE,,Female,Electronics,861.76,Phone,,No,Very unsatisfied,26,Slow response,No
CUST-102003,1002003,8/6/2022,8/10/2022,US,26,Male,Electronics,209.87,Chat,66,Yes,super satisfied,,Loved the experience,No
CUST-102006,1002006,3/17/2024,3/31/2024,France,,F,Home,1124.74,Chat,52.2,Y,super satisfied,5,Great service,Yes
CUST-102007,1002007,6/8/2023,6/11/2023,DE,,Female,Electronics,847.65,Phone,69.7,Yes,100% satisfied,81,Great service,Yes
CUST-102008,1002008,9/20/2022,9/30/2022,France,,F,electronics,350.52,PHONE,44.4,N,100% satisfied,-56,,
CUST-102009,1002009,1/26/2022,1/31/2022,USA,30,F,Electronics,1078.52,PHONE,20.1,Yes,super satisfied,,Fast delivery,No
CUST-102010,1002010,10/25/2024,11/6/2024,France,39,F,Fashion,627.68,Email,24.7,No,super satisfied,,Excellent support,No
CUST-102013,1002013,3/5/2024,3/22/2024,FR,,M,Electronics,1335.16,Phone,40.5,Y,100% satisfied,,,Yes
CUST-102014,1002014,11/1/2023,1/30/2023,USA,64,,electronics,521.46,Chat,,Yes,Satisfied,81,Excellent support,
CUST-102015,1002015,7/5/2022,7/26/2022,United States,78,,Fashion,1439.32,email,27.7,Yes,neutral,,,Yes
CUST-102019,1002019,12/2/2022,12/22/2022,DE,33,F,Fashion,1091.45,Email,53.5,Y,Very unsatisfied,,Late delivery,
CUST-102020,1002020,11/21/2022,12/2/2022,DE,25,Female,Fashion,326.39,Email,42.5,No,Very unsatisfied,,Bad packaging,Yes
CUST-102021,1002021,8/12/2023,12/12/2023,US,18,M,electronics,192,Chat,33.7,Yes,neutral,-90,Average service,Yes
CUST-102022,1002022,1/27/2024,2/14/2024,Germany,46,M,electronics,431.76,In-App,16.8,Yes,Very satisfied,,Great service,Yes
CUST-102024,1002024,4/27/2024,3/5/2024,FR,65,,Fashion,257.42,email,59.5,Y,Completely satisfied,,Great service,
CUST-102026,1002026,7/5/2022,7/18/2022,France,62,Male,Electronics,770.69,In-App,49.8,No,super satisfied,,,
CUST-102027,1002027,3/4/2022,3/22/2022,Germany,,M,Electronics,830.89,Email,59.4,Yes,Very satisfied,,Fast delivery,
CUST-102028,1002028,11/20/2022,12/9/2022,Germany,22,,Home,1147.23,Phone,,No,Not satisfied,,Late delivery,No
CUST-102029,1002029,1/11/2024,1/26/2024,France,71,Female,electronics,29.31,In-App,34.8,No,Very unsatisfied,,Slow response,
CUST-102031,1002031,4/13/2022,4/30/2022,FR,38,F,Electronics,1063.72,email,7.6,Yes,neutral,,Okay experience,
CUST-102032,1002032,10/11/2024,10/30/2024,US,,M,electronics,746.72,Email,4.4,N,Not satisfied,92,Unhelpful support,
CUST-102033,1002033,4/24/2022,5/11/2022,Germany,38,Female,electronics,486.86,In-App,,Y,super satisfied,,,No
CUST-102034,1002034,3/8/2023,3/19/2023,US,,F,Electronics,515.11,Chat,62.9,N,super satisfied,35,Fast delivery,No
CUST-102035,1002035,6/27/2022,7/9/2022,Germany,,Male,electronics,1161.62,PHONE,36.9,N,super satisfied,,,
CUST-102038,1002038,2/28/2024,3/5/2024,USA,71,M,Home,137.45,Email,,No,Satisfied,,Great service,Yes
CUST-102039,1002039,11/30/2023,12/13/2023,France,37,M,electronics,873.56,email,26,Yes,Very satisfied,,Fast delivery,
CUST-102041,1002041,10/25/2023,11/9/2023,United States,,,electronics,273.87,email,46.1,N,Very satisfied,19,,No
CUST-102042,1002042,12/29/2023,8/1/2024,USA,,Female,electronics,1451.5,Phone,1.1,No,super satisfied,,Great service,No
CUST-102044,1002044,3/6/2023,3/14/2023,US,,M,Electronics,442.26,Email,23.9,N,Not satisfied,-62,Bad packaging,
CUST-102047,1002047,5/5/2024,5/12/2024,USA,,Male,Home,1367.65,Chat,15.3,No,Very unsatisfied,,,
CUST-102049,1002049,10/24/2024,11/5/2024,France,30,F,Electronics,389.54,email,25.8,Yes,Not satisfied,-57,Unhelpful support,No
CUST-102051,1002051,3/2/2023,2/15/2023,France,32,M,Electronics,355.21,email,4,No,Not satisfied,-7,Bad packaging,
CUST-102054,1002054,8/5/2023,8/8/2023,USA,53,Female,electronics,737.46,Email,,Yes,Satisfied,,,No
CUST-102055,1002055,2/8/2024,2/13/2024,Germany,,Male,Electronics,308.61,Chat,38.1,Y,Satisfied,,Loved the experience,No
CUST-102056,1002056,8/2/2022,8/19/2022,Germany,78,F,Home,336.49,In-App,55.3,N,Very unsatisfied,-33,Bad packaging,Yes
CUST-102057,1002057,6/24/2024,5/7/2024,DE,58,M,Home,1187.87,PHONE,45,Yes,Very satisfied,-22,,
CUST-102059,1002059,8/1/2024,8/22/2024,US,,,Electronics,380.26,Phone,63.8,No,Completely satisfied,56,Loved the experience,
CUST-102061,1002061,12/1/2022,1/30/2022,France,49,F,electronics,65.04,email,3,N,Completely satisfied,17,Excellent support,
CUST-102062,1002062,11/16/2023,11/18/2023,DE,42,Male,Home,1162.24,Chat,,N,Satisfied,,Excellent support,
CUST-102063,1002063,5/29/2023,6/6/2023,US,,Female,Electronics,715.96,PHONE,58,N,Completely satisfied,,Great service,Yes
CUST-102064,1002064,12/31/2023,1/1/2024,United States,44,M,Electronics,186.88,Chat,24,N,Not satisfied,15,,Yes
CUST-102065,1002065,10/11/2024,10/12/2024,FR,67,Female,electronics,1139.63,email,38.5,Y,Not satisfied,66,Slow response,No
CUST-102066,1002066,4/20/2023,5/6/2023,France,,,Fashion,1314.75,Phone,16.4,Y,Completely satisfied,,,No
CUST-102067,1002067,9/7/2024,9/27/2024,USA,49,F,Fashion,390.35,PHONE,7,Y,super satisfied,-100,Great service,Yes
CUST-102070,1002070,2/7/2023,2/10/2023,Germany,,,electronics,1256.11,PHONE,48.1,No,Very unsatisfied,,Bad packaging,Yes
CUST-102072,1002072,9/28/2024,10/9/2024,US,25,Male,electronics,1026.3,In-App,10.7,Yes,Very satisfied,12,Excellent support,Yes
CUST-102074,1002074,11/28/2024,12/2/2024,USA,,M,Home,1426.62,In-App,71.4,Yes,Not satisfied,,Unhelpful support,No
CUST-102075,1002075,7/26/2022,10/8/2022,FR,47,Male,Home,659.4,Email,65.4,Y,Satisfied,,Loved the experience,Yes
CUST-102076,1002076,4/9/2024,7/9/2024,USA,73,Female,Electronics,1225.15,PHONE,31.7,N,100% satisfied,,Loved the experience,
CUST-102077,1002077,4/8/2024,4/18/2024,DE,35,M,Home,1054.9,email,65.8,N,Very satisfied,40,Excellent support,No
CUST-102078,1002078,10/20/2023,11/5/2023,United States,25,F,electronics,1287.31,PHONE,21.4,Y,Completely satisfied,-5,Fast delivery,No
CUST-102079,1002079,6/29/2024,4/7/2024,Germany,,Female,Fashion,63.82,In-App,64.1,Y,Completely satisfied,-26,Excellent support,Yes
CUST-102080,1002080,10/27/2024,6/11/2024,DE,,Female,Fashion,652.02,Email,13.6,Y,super satisfied,,Excellent support,Yes
CUST-102081,1002081,4/21/2024,5/2/2024,DE,,Female,Electronics,1254.32,Phone,14.3,Y,Very unsatisfied,-15,,
CUST-102083,1002083,6/5/2022,5/8/2022,France,61,Male,Electronics,411.96,PHONE,42,N,100% satisfied,,Fast delivery,Yes
CUST-102084,1002084,8/17/2024,8/24/2024,Germany,50,F,Home,22.35,Email,1.4,Yes,Satisfied,-16,Fast delivery,
CUST-102086,1002086,9/16/2022,9/26/2022,Germany,19,Male,Home,1369.76,Chat,69.3,N,100% satisfied,,Great service,Yes
CUST-102090,1002090,4/17/2024,4/18/2024,US,24,F,Electronics,1339.97,PHONE,26.3,Y,super satisfied,,Great service,No
CUST-102092,1002092,1/20/2024,2/8/2024,DE,,F,Home,274.89,PHONE,29.9,No,neutral,,,
CUST-102093,1002093,11/16/2023,12/6/2023,Germany,39,M,Electronics,803.31,email,50.7,Y,100% satisfied,,Fast delivery,
CUST-102097,1002097,11/27/2024,12/16/2024,France,,Female,Home,1301.06,PHONE,10.3,Y,100% satisfied,-46,Loved the experience,
CUST-102098,1002098,7/6/2024,7/11/2024,Germany,67,F,electronics,385.86,In-App,3.5,Yes,100% satisfied,,Fast delivery,Yes
CUST-102100,1002100,10/2/2024,10/12/2024,Germany,,Male,electronics,868.58,PHONE,49.2,No,Satisfied,,Loved the experience,Yes
CUST-102101,1002101,4/9/2023,4/14/2023,France,,,Fashion,623.15,In-App,37.9,Yes,100% satisfied,,Great service,Yes
CUST-102102,1002102,3/23/2024,3/24/2024,FR,55,Male,Electronics,1071.39,Chat,12.5,Y,Not satisfied,61,Late delivery,Yes
CUST-102103,1002103,11/10/2024,11/11/2024,Germany,61,,electronics,1326.18,Chat,69.1,N,Satisfied,,Loved the experience,
CUST-102104,1002104,5/7/2023,10/5/2023,DE,63,Male,Electronics,155.15,Chat,58.8,N,Completely satisfied,52,Loved the experience,No
CUST-102105,1002105,10/2/2022,10/17/2022,US,73,,electronics,673.5,PHONE,48.3,Yes,100% satisfied,69,Excellent support,Yes
CUST-102107,1002107,5/14/2024,5/23/2024,France,,Female,Home,498.04,In-App,48.7,N,Very unsatisfied,,Late delivery,Yes
CUST-102108,1002108,2/6/2022,2/21/2022,USA,31,Male,Fashion,1066.2,email,6.7,Yes,Satisfied,,Fast delivery,Yes
CUST-102110,1002110,8/1/2023,3/8/2023,FR,65,Female,Home,528.91,Phone,71.2,Y,Completely satisfied,83,Fast delivery,No
CUST-102111,1002111,10/11/2023,11/27/2023,Germany,80,Male,electronics,272.03,PHONE,42.9,N,neutral,,,
CUST-102112,1002112,11/4/2022,11/7/2022,France,77,Male,electronics,272.32,In-App,50.3,Y,Not satisfied,-43,Late delivery,
CUST-102113,1002113,4/6/2023,4/16/2023,USA,,Female,electronics,226.19,Email,4,Yes,neutral,,Okay experience,Yes
CUST-102116,1002116,6/25/2022,7/14/2022,France,26,Female,Electronics,326.1,Phone,41.2,N,Satisfied,,,Yes
CUST-102118,1002118,9/8/2024,12/8/2024,United States,,M,Home,1039.3,Chat,48.1,N,Completely satisfied,-51,Loved the experience,
CUST-102119,1002119,3/5/2024,3/21/2024,DE,,,electronics,164.77,PHONE,25.3,N,100% satisfied,,Fast delivery,Yes
CUST-102120,1002120,3/3/2022,3/22/2022,US,,Female,Home,163.04,Email,8.9,Y,Not satisfied,85,,
CUST-102121,1002121,3/9/2022,9/11/2022,FR,,,Electronics,979.26,Chat,7.9,N,Very satisfied,,,No
CUST-102122,1002122,7/1/2024,7/12/2024,Germany,,M,electronics,1146.56,Phone,16.9,N,Satisfied,,Loved the experience,
CUST-102124,1002124,11/21/2023,4/12/2023,DE,36,M,Electronics,386.22,Phone,2,N,Very unsatisfied,,Bad packaging,Yes
CUST-102125,1002125,8/4/2024,8/21/2024,USA,,,Electronics,913.68,Email,21.5,No,Completely satisfied,,Excellent support,No
CUST-102126,1002126,10/12/2023,10/28/2023,France,,F,Electronics,374.66,PHONE,18.3,Y,super satisfied,,,Yes
CUST-102128,1002128,5/27/2023,6/14/2023,United States,64,,Electronics,962.48,Email,23.4,Yes,Completely satisfied,,,No
CUST-102129,1002129,6/24/2022,7/6/2022,USA,38,,Home,423.1,Phone,9.1,N,Completely satisfied,-74,Loved the experience,Yes
CUST-102130,1002130,2/4/2023,9/2/2023,FR,,,electronics,477.52,email,1.5,N,super satisfied,-60,Fast delivery,
CUST-102131,1002131,2/2/2023,2/22/2023,France,48,F,Home,702.95,In-App,42.4,N,Completely satisfied,16,,
CUST-102132,1002132,5/18/2023,5/22/2023,Germany,,,Fashion,1395.6,Email,54.3,Y,super satisfied,,Loved the experience,
CUST-102133,1002133,8/16/2022,8/17/2022,USA,,,Home,1068.9,PHONE,29.2,No,Very satisfied,14,Loved the experience,No
CUST-102134,1002134,8/29/2023,6/9/2023,France,,F,Electronics,110.85,In-App,42.1,N,Satisfied,,Loved the experience,
CUST-102135,1002135,10/25/2024,10/28/2024,USA,,M,Home,1039.12,Email,53.4,Y,neutral,,,Yes
CUST-102136,1002136,8/17/2023,9/7/2023,Germany,65,M,Electronics,1198.28,Email,30,No,Not satisfied,-84,,
CUST-102137,1002137,4/29/2023,5/18/2023,Germany,,Female,electronics,858.05,email,8.1,No,Completely satisfied,-21,Excellent support,Yes
CUST-102138,1002138,7/11/2024,7/31/2024,Germany,62,,Electronics,1245.03,email,15.6,N,Very unsatisfied,,Late delivery,
CUST-102140,1002140,6/16/2022,2/7/2022,Germany,75,M,Electronics,447.56,Phone,59.4,Yes,super satisfied,,Excellent support,No
CUST-102141,1002141,4/17/2023,4/29/2023,FR,48,Male,Electronics,237.84,Email,,Y,Very unsatisfied,,Bad packaging,Yes
CUST-102142,1002142,4/24/2022,5/1/2022,Germany,67,Male,Fashion,956.47,PHONE,31.5,No,Very unsatisfied,,Slow response,Yes
CUST-102143,1002143,4/6/2024,4/24/2024,FR,,M,Fashion,60.54,PHONE,10,N,Satisfied,,Loved the experience,
CUST-102145,1002145,4/5/2022,4/25/2022,FR,59,M,Fashion,973.89,email,51.2,N,Completely satisfied,79,Loved the experience,
CUST-102146,1002146,11/21/2022,11/29/2022,France,,F,Home,1264.83,Email,49.5,N,Very satisfied,,Great service,Yes
CUST-102147,1002147,7/24/2023,8/12/2023,Germany,,,Electronics,342.09,Email,45.2,Y,Very unsatisfied,-3,Bad packaging,
CUST-102148,1002148,4/9/2024,9/11/2024,US,,F,Home,560.84,Phone,62.4,No,100% satisfied,7,,Yes
CUST-102149,1002149,8/7/2022,8/15/2022,Germany,,F,Fashion,552.15,email,,N,Very unsatisfied,,Unhelpful support,Yes
CUST-102152,1002152,8/19/2023,8/30/2023,DE,30,F,Home,895.4,Chat,22.6,No,Very satisfied,,Excellent support,Yes
CUST-102153,1002153,3/9/2023,3/19/2023,FR,,Male,Home,534.93,Chat,25.5,N,Very unsatisfied,-78,Slow response,Yes
CUST-102154,1002154,5/17/2023,5/18/2023,US,22,,Fashion,417.02,Phone,45.3,No,Not satisfied,,Bad packaging,Yes
CUST-102156,1002156,9/28/2023,10/9/2023,United States,,Female,electronics,676.26,PHONE,21.1,Y,Completely satisfied,29,Fast delivery,
CUST-102158,1002158,3/13/2022,4/1/2022,FR,29,Female,Electronics,601.28,PHONE,14.9,Yes,Very satisfied,,Excellent support,
CUST-102159,1002159,5/31/2022,6/19/2022,United States,53,Female,Home,161.7,Chat,47.9,Yes,Very satisfied,31,Excellent support,Yes
CUST-102160,1002160,7/16/2022,7/29/2022,DE,21,,Home,756.09,PHONE,44.3,Y,Not satisfied,-51,Unhelpful support,Yes
CUST-102161,1002161,10/22/2024,10/28/2024,Germany,,Male,Fashion,873.91,Email,,N,neutral,,Average service,Yes
CUST-102162,1002162,11/21/2023,12/5/2023,USA,78,F,Home,1216.51,Chat,35.7,No,Not satisfied,,Bad packaging,Yes
CUST-102164,1002164,11/2/2024,11/7/2024,DE,,Female,electronics,801.15,In-App,3.7,No,100% satisfied,7,,No
CUST-102165,1002165,9/5/2022,9/14/2022,United States,,Male,Fashion,1134.1,email,,Yes,100% satisfied,54,Great service,Yes
CUST-102167,1002167,10/27/2024,5/11/2024,DE,68,Female,Home,866.6,PHONE,69.4,Y,Very unsatisfied,-35,Bad packaging,Yes
CUST-102170,1002170,1/10/2022,1/31/2022,USA,46,Male,Electronics,1192.46,Chat,50.9,Yes,Very satisfied,-28,Great service,Yes
CUST-102172,1002172,7/27/2023,10/8/2023,Germany,,Female,electronics,603.93,Phone,27.4,Y,Not satisfied,-87,Bad packaging,Yes
CUST-102173,1002173,5/9/2023,5/13/2023,DE,,M,electronics,1382.65,Chat,,Yes,Completely satisfied,,Great service,Yes
CUST-102174,1002174,4/28/2023,5/8/2023,FR,46,M,Home,1205.83,Phone,26.6,N,Completely satisfied,10,,No
CUST-102176,1002176,5/12/2022,6/1/2022,US,48,F,Fashion,295.55,Phone,62.2,N,neutral,,Average service,Yes
CUST-102177,1002177,8/19/2023,8/27/2023,Germany,70,Male,electronics,1456.5,Chat,8.2,Yes,Not satisfied,-34,Late delivery,
CUST-102178,1002178,12/3/2024,3/14/2024,US,,F,electronics,333.08,PHONE,32,N,Satisfied,,Great service,Yes
CUST-102179,1002179,8/29/2022,3/9/2022,DE,,Male,Home,388.71,Email,57.3,N,Very satisfied,3,Loved the experience,No
CUST-102180,1002180,4/26/2023,5/9/2023,USA,61,F,Home,803.06,Email,37.7,Yes,Very satisfied,16,Loved the experience,Yes
CUST-102181,1002181,5/11/2023,5/23/2023,USA,19,,Electronics,1001.9,PHONE,65.6,Y,super satisfied,,Excellent support,
CUST-102182,1002182,8/25/2022,8/29/2022,United States,35,M,Electronics,1255.96,Chat,34.1,Y,Very satisfied,,Loved the experience,No
CUST-102184,1002184,3/1/2023,10/3/2023,FR,,M,electronics,393.11,Phone,16.9,N,100% satisfied,,Fast delivery,
CUST-102185,1002185,6/25/2022,7/14/2022,USA,62,F,Electronics,1397.71,PHONE,46.2,No,neutral,61,Okay experience,
CUST-102186,1002186,11/13/2023,11/21/2023,France,42,Male,Home,1476.05,Chat,48.5,Y,Very satisfied,,Loved the experience,No
CUST-102187,1002187,4/11/2022,11/21/2022,France,,Female,electronics,1140.99,In-App,,N,Satisfied,,Loved the experience,Yes
CUST-102188,1002188,6/20/2024,6/30/2024,US,80,,Home,715.91,Email,8.4,Y,neutral,,Okay experience,
CUST-102189,1002189,10/9/2023,10/26/2023,France,,Male,Fashion,729.81,email,4.9,Y,Very unsatisfied,14,Slow response,No
CUST-102190,1002190,11/18/2022,12/5/2022,USA,45,Male,Fashion,1294.14,Email,51.9,N,Not satisfied,,,
CUST-102191,1002191,4/3/2024,4/14/2024,FR,25,Male,electronics,1405.46,Chat,63.2,No,Very satisfied,99,,Yes
CUST-102192,1002192,2/8/2022,8/4/2022,US,18,,Fashion,1414.88,In-App,12.7,N,super satisfied,79,Great service,No
CUST-102193,1002193,8/20/2024,9/3/2024,United States,,F,Home,1052.31,Chat,56.5,Y,Completely satisfied,84,Fast delivery,Yes
CUST-102194,1002194,11/1/2022,11/15/2022,USA,,Male,Fashion,223.78,Email,47.7,No,Satisfied,,Fast delivery,Yes
CUST-102196,1002196,7/26/2023,7/31/2023,US,24,Male,Home,986.85,Email,34.3,No,Completely satisfied,-5,Loved the experience,Yes
CUST-102197,1002197,5/30/2024,6/20/2024,United States,26,Female,Home,1285.59,Email,56.6,Y,Satisfied,,Loved the experience,Yes
CUST-102198,1002198,4/4/2022,4/23/2022,DE,,,Home,724.79,Phone,68.4,Yes,Satisfied,8,Fast delivery,Yes
CUST-102199,1002199,9/27/2024,5/10/2024,USA,41,,Home,121.02,In-App,21.8,No,Not satisfied,38,Late delivery,Yes
CUST-102200,1002200,6/6/2022,6/17/2022,FR,,Male,Fashion,866.55,In-App,60.7,Y,Very unsatisfied,-22,Slow response,No
CUST-102201,1002201,2/6/2022,2/7/2022,France,78,Female,Fashion,832.14,Email,56.1,Yes,Very unsatisfied,70,Late delivery,
CUST-102202,1002202,4/12/2022,2/5/2022,Germany,48,M,electronics,1107.12,Phone,71.4,N,super satisfied,,,Yes
CUST-102203,1002203,4/21/2022,4/28/2022,Germany,,Male,electronics,327.61,Phone,,Yes,neutral,,Okay experience,
CUST-102206,1002206,3/13/2022,3/29/2022,USA,,M,Home,867.54,email,,No,Satisfied,,Loved the experience,
CUST-102207,1002207,1/16/2024,2/3/2024,Germany,53,Female,Fashion,1046.03,PHONE,66.3,Yes,Completely satisfied,,Fast delivery,
CUST-102210,1002210,3/8/2022,8/20/2022,Germany,,Male,Electronics,1265.93,Chat,25.9,Y,super satisfied,-99,Excellent support,Yes
CUST-102211,1002211,11/22/2024,12/12/2024,FR,,,electronics,583.72,Phone,69.7,N,Very satisfied,-11,Excellent support,No
CUST-102213,1002213,2/1/2022,2/13/2022,DE,61,M,Fashion,906.48,Chat,24.4,Yes,Completely satisfied,12,Fast delivery,No
CUST-102214,1002214,10/22/2023,10/27/2023,United States,70,Male,Home,1167.57,Phone,8.8,N,Satisfied,,Great service,Yes
CUST-102215,1002215,3/20/2023,3/21/2023,US,,,electronics,431.46,PHONE,65,No,100% satisfied,,Excellent support,Yes
CUST-102220,1002220,4/28/2024,5/12/2024,FR,34,M,Home,178.7,In-App,35.8,Yes,Completely satisfied,,,No
CUST-102221,1002221,1/28/2024,2/6/2024,FR,,F,Electronics,995.75,Chat,34.4,N,Very unsatisfied,,Slow response,Yes
CUST-102222,1002222,6/10/2022,6/22/2022,France,,M,Fashion,391.51,Chat,,Y,neutral,,Average service,Yes
CUST-102223,1002223,3/18/2022,4/1/2022,US,,F,electronics,1413.93,PHONE,17.5,Y,neutral,,Average service,Yes
CUST-102224,1002224,1/8/2023,8/14/2023,United States,,Female,Home,717.46,email,36.6,N,Very satisfied,,Excellent support,Yes
CUST-102225,1002225,8/7/2022,8/19/2022,FR,58,F,electronics,1025.2,Chat,12.5,Y,Not satisfied,,Unhelpful support,Yes
CUST-102226,1002226,6/5/2024,6/21/2024,Germany,,,Fashion,217.95,In-App,71.6,Yes,Very satisfied,50,Loved the experience,No
CUST-102227,1002227,9/22/2023,10/9/2023,US,56,M,Electronics,157.67,email,,N,super satisfied,,Loved the experience,
CUST-102228,1002228,11/7/2024,11/15/2024,USA,51,Female,Home,1133.78,PHONE,53.1,Yes,Very satisfied,-64,Loved the experience,No
CUST-102230,1002230,2/7/2022,2/23/2022,DE,47,M,electronics,1373.12,email,70.4,No,Satisfied,-93,Loved the experience,Yes
CUST-102231,1002231,8/17/2022,9/1/2022,United States,,Female,Home,1084.31,Chat,48.7,Y,Very satisfied,,Excellent support,No
CUST-102232,1002232,4/9/2022,9/10/2022,France,33,Female,electronics,717.6,Phone,5.8,N,super satisfied,47,Loved the experience,Yes
CUST-102233,1002233,8/28/2022,9/18/2022,United States,,F,Home,424.1,PHONE,48.7,No,Not satisfied,,Bad packaging,Yes
CUST-102234,1002234,12/29/2023,1/13/2024,FR,56,Female,electronics,669.24,email,18.6,N,Not satisfied,57,,Yes
CUST-102235,1002235,3/20/2023,3/29/2023,FR,,M,Home,1253.93,Chat,22.9,No,Satisfied,-81,Great service,Yes
CUST-102236,1002236,2/24/2022,2/25/2022,FR,24,Female,Fashion,381.53,PHONE,4.1,No,Very satisfied,,Excellent support,No
CUST-102238,1002238,3/26/2024,4/3/2024,Germany,21,Male,electronics,420.1,Phone,,N,Satisfied,,Excellent support,Yes
CUST-102239,1002239,11/15/2023,1/12/2023,Germany,31,,electronics,1218.81,PHONE,,Yes,Very unsatisfied,,Bad packaging,
CUST-102240,1002240,9/11/2024,11/25/2024,France,,Male,Electronics,629.73,Phone,24.2,N,100% satisfied,3,Loved the experience,Yes
CUST-102241,1002241,12/31/2022,1/6/2023,FR,48,Male,Electronics,1490.91,Email,24.5,Yes,neutral,-20,Okay experience,Yes
CUST-102243,1002243,2/28/2024,3/20/2024,US,28,M,electronics,1298.72,Email,63.1,N,100% satisfied,93,Excellent support,
CUST-102244,1002244,8/9/2024,9/26/2024,FR,49,Male,Fashion,847.02,Email,26.6,Yes,Very unsatisfied,,Slow response,
CUST-102245,1002245,1/3/2024,1/14/2024,France,,M,Electronics,401.35,PHONE,65,Y,neutral,91,Average service,
CUST-102246,1002246,8/2/2024,8/10/2024,France,40,Male,Fashion,1230.52,Phone,36.9,N,Satisfied,97,Fast delivery,No
CUST-102247,1002247,6/26/2024,7/2/2024,Germany,64,M,Home,1312.41,Email,27.6,Yes,Satisfied,12,,Yes
CUST-102248,1002248,2/11/2022,2/12/2022,United States,60,,electronics,593.24,PHONE,3.5,Y,Not satisfied,,,Yes
